region,quarter,year,quarter_num,cpi,policy_rate,population_change,sales_volume,unemployment_rate,building_starts,mortgage_rate,gdp_change,household_income,price_index
Østfold,2005K1,2005,1,81.39999999999999,,433,,,420,,-1.1,,57.3
Østfold,2005K2,2005,2,82.3,,502,,,351,,4.7,,58.6
Østfold,2005K3,2005,3,82.46666666666667,,587,,,409,,4.6,,58.1
Østfold,2005K4,2005,4,82.96666666666667,,325,,,446,,3.3,,57.8
Østfold,2006K1,2006,1,83.23333333333333,,252,,4.1000000000000005,409,,5.0,,60.5
Østfold,2006K2,2006,2,84.26666666666667,,671,,3.8333333333333335,389,,-0.8,,63.6
Østfold,2006K3,2006,3,84.3,,778,,3.4333333333333336,512,,2.0,,64.9
Østfold,2006K4,2006,4,85.0,,433,,2.966666666666667,526,,3.6,,64.8
Østfold,2007K1,2007,1,84.06666666666666,,390,,2.8666666666666667,330,,2.4,,68.2
Østfold,2007K2,2007,2,84.53333333333333,,843,,2.6,456,,2.6,,72.0
Østfold,2007K3,2007,3,84.43333333333334,,1004,,2.6666666666666665,364,,3.4,,72.5
Østfold,2007K4,2007,4,86.16666666666667,,698,,2.6666666666666665,375,,3.6,,70.9
Østfold,2008K1,2008,1,87.03333333333335,,693,0.0,2.6666666666666665,398,,-0.2,,72.8
Østfold,2008K2,2008,2,87.26666666666667,,888,0.0,2.766666666666667,350,,4.4,,73.5
Østfold,2008K3,2008,3,88.39999999999999,,1143,0.0,3.0,264,,0.5,,71.9
Østfold,2008K4,2008,4,89.23333333333333,,402,0.0,3.266666666666667,260,,-0.2,,67.3
Østfold,2009K1,2009,1,89.16666666666667,,578,0.0,3.233333333333333,139,,1.7,,69.4
Østfold,2009K2,2009,2,90.0,,923,0.0,3.5,173,,-4.3,,73.0
Østfold,2009K3,2009,3,90.0,,699,0.0,3.4333333333333336,225,,-1.7,,73.9
Østfold,2009K4,2009,4,90.5,,878,0.0,3.6333333333333333,260,,-2.6,,73.1
Østfold,2010K1,2010,1,91.8,,592,0.0,4.033333333333333,193,,0.5,,75.8
Østfold,2010K2,2010,2,92.33333333333333,,961,0.0,4.033333333333333,201,,2.8,,78.6
Østfold,2010K3,2010,3,91.66666666666667,,1036,0.0,3.8333333333333335,189,,-1.5,,77.7
Østfold,2010K4,2010,4,92.56666666666666,,576,0.0,3.9,412,,1.3,,77.0
Østfold,2011K1,2011,1,93.06666666666666,,708,0.0,3.3666666666666667,393,,0.0,,79.4
Østfold,2011K2,2011,2,93.66666666666667,,1112,0.0,3.6,245,,-1.2,,83.5
Østfold,2011K3,2011,3,93.03333333333335,,1119,0.0,3.5666666666666664,209,,4.6,,83.3
Østfold,2011K4,2011,4,93.33333333333333,,586,0.0,3.6666666666666665,299,,1.4,,82.2
Østfold,2012K1,2012,1,93.83333333333333,,707,0.0,3.3666666666666667,293,,3.6,,85.0
Østfold,2012K2,2012,2,94.03333333333335,,1105,0.0,3.4,304,,4.9,,88.6
Østfold,2012K3,2012,3,93.36666666666667,,1079,0.0,3.3666666666666667,352,,0.8,,88.1
Østfold,2012K4,2012,4,94.46666666666665,,757,0.0,3.733333333333333,453,,1.8,,87.3
Østfold,2013K1,2013,1,95.0,,595,0.0,3.8333333333333335,265,,-2.9,,89.5
Østfold,2013K2,2013,2,95.86666666666667,,979,0.0,3.966666666666667,419,,2.8,,92.6
Østfold,2013K3,2013,3,96.16666666666667,,919,0.0,3.933333333333333,336,,3.5,,91.7
Østfold,2013K4,2013,4,96.63333333333333,1.5,469,0.0,4.0,382,,1.8,,89.2
Østfold,2014K1,2014,1,97.0,1.5,359,0.0,3.6666666666666665,281,3.9600000000000004,3.8,,91.9
Østfold,2014K2,2014,2,97.66666666666667,1.5,792,0.0,3.5,300,3.8166666666666664,-0.1,,93.9
Østfold,2014K3,2014,3,98.23333333333333,1.5,668,0.0,3.933333333333333,326,3.75,2.0,,95.2
Østfold,2014K4,2014,4,98.59999999999998,1.4166666666666667,417,0.0,3.966666666666667,380,3.5400000000000005,2.6,,93.7
Østfold,2015K1,2015,1,98.89999999999999,1.25,363,0.0,4.5,260,3.1366666666666667,1.8,,97.8
Østfold,2015K2,2015,2,99.83333333333333,1.1666666666666667,959,0.0,4.566666666666666,377,3.0533333333333332,2.7,,101.0
Østfold,2015K3,2015,3,100.2,0.9166666666666666,658,0.0,4.733333333333333,219,2.8266666666666667,3.1,,101.5
Østfold,2015K4,2015,4,101.06666666666666,0.75,689,0.0,4.8999999999999995,605,2.57,0.6,,99.7
Østfold,2016K1,2016,1,102.03333333333335,0.6666666666666666,545,0.0,5.1000000000000005,223,2.51,1.7,,103.2
Østfold,2016K2,2016,2,103.3,0.5,1150,0.0,4.933333333333334,468,2.3833333333333333,2.1,,107.7
Østfold,2016K3,2016,3,104.2,0.5,565,0.0,4.8999999999999995,473,2.3633333333333333,-2.1,,109.9
Østfold,2016K4,2016,4,104.66666666666667,0.5,766,0.0,4.666666666666667,567,2.4166666666666665,3.0,,109.2
Østfold,2017K1,2017,1,104.66666666666667,0.5,308,0.0,4.466666666666666,439,2.4933333333333336,4.7,,111.9
Østfold,2017K2,2017,2,105.46666666666665,0.5,993,0.0,4.6000000000000005,627,2.513333333333333,0.8,,113.3
Østfold,2017K3,2017,3,105.76666666666667,0.5,823,0.0,4.166666666666667,502,2.5,4.4,,113.0
Østfold,2017K4,2017,4,106.06666666666666,0.5,404,0.0,4.2,631,2.44,0.8,,112.3
Østfold,2018K1,2018,1,106.76666666666667,0.5,349,0.0,4.066666666666666,441,2.4166666666666665,-0.2,,114.4
Østfold,2018K2,2018,2,108.0,0.5,806,0.0,4.0,353,2.41,2.0,,119.3
Østfold,2018K3,2018,3,109.23333333333333,0.5833333333333334,501,0.0,4.133333333333334,376,2.4266666666666663,0.7,,118.6
Østfold,2018K4,2018,4,109.63333333333333,0.75,444,0.0,3.8666666666666667,656,2.5500000000000003,1.7,,115.5
Østfold,2019K1,2019,1,109.96666666666665,0.8333333333333334,378,0.0,3.966666666666667,739,2.5033333333333334,1.9,,119.9
Østfold,2019K2,2019,2,110.63333333333333,1.0833333333333333,1145,0.0,3.5,572,2.68,-0.6,,122.6
Østfold,2019K3,2019,3,111.03333333333335,1.3333333333333333,604,0.0,3.9000000000000004,519,2.8533333333333335,1.0,,122.3
Østfold,2019K4,2019,4,111.39999999999999,1.5,465,0.0,4.133333333333333,660,3.02,4.0,,118.7
Østfold,2020K1,2020,1,111.23333333333333,1.0833333333333333,0,0.0,3.733333333333333,0,2.9433333333333334,1.3,,121.8
Østfold,2020K2,2020,2,111.89999999999999,0.08333333333333333,0,0.0,4.666666666666667,0,1.97,-2.9,,128.3
Østfold,2020K3,2020,3,112.76666666666667,0.0,0,0.0,5.433333333333334,0,1.8133333333333335,-0.4,,130.6
Østfold,2020K4,2020,4,112.83333333333333,0.0,0,0.0,5.166666666666667,0,1.79,-3.4,,130.8
Østfold,2021K1,2021,1,114.53333333333335,0.0,0,0.0,4.933333333333334,0,1.7633333333333334,-0.5,,137.7
Østfold,2021K2,2021,2,115.06666666666666,0.0,0,0.0,5.033333333333333,0,1.75,4.8,,147.4
Østfold,2021K3,2021,3,116.7,0.08333333333333333,0,0.0,4.2,0,1.7333333333333334,5.4,,146.5
Østfold,2021K4,2021,4,118.06666666666666,0.3333333333333333,0,0.0,3.6333333333333333,0,1.8866666666666667,6.7,,142.8
Østfold,2022K1,2022,1,118.89999999999999,0.5833333333333334,0,0.0,3.233333333333333,0,2.0933333333333333,5.6,,149.5
Østfold,2022K2,2022,2,121.76666666666667,0.9166666666666666,0,0.0,3.1666666666666665,0,2.3366666666666664,5.8,,157.7
Østfold,2022K3,2022,3,124.56666666666666,1.75,0,0.0,3.233333333333333,0,2.94,4.4,,153.9
Østfold,2022K4,2022,4,125.89999999999999,2.5,0,0.0,3.266666666666667,0,3.8366666666666664,2.4,,145.3
Østfold,2023K1,2023,1,126.76666666666665,2.8333333333333335,0,0.0,3.733333333333333,0,4.193333333333333,3.5,,147.8
Østfold,2023K2,2023,2,129.66666666666666,3.3333333333333335,0,0.0,3.3333333333333335,0,4.53,0.1,,155.4
Østfold,2023K3,2023,3,130.20000000000002,4.0,0,0.0,3.5666666666666664,0,5.166666666666667,-2.6,,149.6
Østfold,2023K4,2023,4,131.6,4.333333333333333,0,0.0,3.6999999999999997,0,5.523333333333333,0.4,,143.5
Østfold,2024K1,2024,1,132.29999999999998,4.5,455,826.0,4.0,427,5.676666666666667,-1.0,,149.2
Østfold,2024K2,2024,2,133.66666666666666,4.5,924,1214.0,4.1000000000000005,347,5.736666666666667,4.4,,155.5
Østfold,2024K3,2024,3,133.83333333333334,4.5,428,1461.0,3.966666666666667,291,5.726666666666667,3.4,,151.8
Østfold,2024K4,2024,4,134.73333333333335,4.5,448,1265.0,4.033333333333333,168,5.676666666666667,0.0,,147.8
Akershus,2005K1,2005,1,81.39999999999999,,1168,,,1044,,-1.1,,53.3
Akershus,2005K2,2005,2,82.3,,1683,,,662,,4.7,,54.2
Akershus,2005K3,2005,3,82.46666666666667,,2207,,,636,,4.6,,54.8
Akershus,2005K4,2005,4,82.96666666666667,,1849,,,1215,,3.3,,54.9
Akershus,2006K1,2006,1,83.23333333333333,,1614,,4.1000000000000005,769,,5.0,,57.5
Akershus,2006K2,2006,2,84.26666666666667,,2284,,3.8333333333333335,878,,-0.8,,60.8
Akershus,2006K3,2006,3,84.3,,2161,,3.4333333333333336,700,,2.0,,62.6
Akershus,2006K4,2006,4,85.0,,1993,,2.966666666666667,1417,,3.6,,63.6
Akershus,2007K1,2007,1,84.06666666666666,,2018,,2.8666666666666667,1617,,2.4,,68.2
Akershus,2007K2,2007,2,84.53333333333333,,2586,,2.6,1096,,2.6,,70.3
Akershus,2007K3,2007,3,84.43333333333334,,2591,,2.6666666666666665,863,,3.4,,70.2
Akershus,2007K4,2007,4,86.16666666666667,,2195,,2.6666666666666665,1372,,3.6,,68.8
Akershus,2008K1,2008,1,87.03333333333335,,2219,0.0,2.6666666666666665,1164,,-0.2,,70.6
Akershus,2008K2,2008,2,87.26666666666667,,2486,0.0,2.766666666666667,1064,,4.4,,71.8
Akershus,2008K3,2008,3,88.39999999999999,,2599,0.0,3.0,1174,,0.5,,69.1
Akershus,2008K4,2008,4,89.23333333333333,,1754,0.0,3.266666666666667,1027,,-0.2,,62.7
Akershus,2009K1,2009,1,89.16666666666667,,1700,0.0,3.233333333333333,664,,1.7,,66.2
Akershus,2009K2,2009,2,90.0,,2139,0.0,3.5,556,,-4.3,,68.3
Akershus,2009K3,2009,3,90.0,,2303,0.0,3.4333333333333336,492,,-1.7,,70.7
Akershus,2009K4,2009,4,90.5,,2732,0.0,3.6333333333333333,711,,-2.6,,70.9
Akershus,2010K1,2010,1,91.8,,2165,0.0,4.033333333333333,604,,0.5,,73.1
Akershus,2010K2,2010,2,92.33333333333333,,2438,0.0,4.033333333333333,536,,2.8,,74.7
Akershus,2010K3,2010,3,91.66666666666667,,2540,0.0,3.8333333333333335,552,,-1.5,,74.0
Akershus,2010K4,2010,4,92.56666666666666,,2011,0.0,3.9,683,,1.3,,74.0
Akershus,2011K1,2011,1,93.06666666666666,,2293,0.0,3.3666666666666667,1160,,0.0,,77.3
Akershus,2011K2,2011,2,93.66666666666667,,2588,0.0,3.6,940,,-1.2,,80.1
Akershus,2011K3,2011,3,93.03333333333335,,3171,0.0,3.5666666666666664,651,,4.6,,80.0
Akershus,2011K4,2011,4,93.33333333333333,,2549,0.0,3.6666666666666665,965,,1.4,,79.1
Akershus,2012K1,2012,1,93.83333333333333,,2808,0.0,3.3666666666666667,635,,3.6,,82.6
Akershus,2012K2,2012,2,94.03333333333335,,3027,0.0,3.4,949,,4.9,,84.9
Akershus,2012K3,2012,3,93.36666666666667,,2641,0.0,3.3666666666666667,820,,0.8,,84.9
Akershus,2012K4,2012,4,94.46666666666665,,1669,0.0,3.733333333333333,1168,,1.8,,85.8
Akershus,2013K1,2013,1,95.0,,1676,0.0,3.8333333333333335,1297,,-2.9,,89.2
Akershus,2013K2,2013,2,95.86666666666667,,2768,0.0,3.966666666666667,1100,,2.8,,90.2
Akershus,2013K3,2013,3,96.16666666666667,,2483,0.0,3.933333333333333,849,,3.5,,90.5
Akershus,2013K4,2013,4,96.63333333333333,1.5,2431,0.0,4.0,885,,1.8,,88.2
Akershus,2014K1,2014,1,97.0,1.5,2273,0.0,3.6666666666666665,874,3.9600000000000004,3.8,,90.0
Akershus,2014K2,2014,2,97.66666666666667,1.5,3195,0.0,3.5,1133,3.8166666666666664,-0.1,,91.8
Akershus,2014K3,2014,3,98.23333333333333,1.5,2100,0.0,3.933333333333333,753,3.75,2.0,,93.1
Akershus,2014K4,2014,4,98.59999999999998,1.4166666666666667,1574,0.0,3.966666666666667,820,3.5400000000000005,2.6,,92.2
Akershus,2015K1,2015,1,98.89999999999999,1.25,1961,0.0,4.5,869,3.1366666666666667,1.8,,97.7
Akershus,2015K2,2015,2,99.83333333333333,1.1666666666666667,3246,0.0,4.566666666666666,1129,3.0533333333333332,2.7,,100.6
Akershus,2015K3,2015,3,100.2,0.9166666666666666,2406,0.0,4.733333333333333,1015,2.8266666666666667,3.1,,101.4
Akershus,2015K4,2015,4,101.06666666666666,0.75,2021,0.0,4.8999999999999995,1404,2.57,0.6,,100.3
Akershus,2016K1,2016,1,102.03333333333335,0.6666666666666666,2171,0.0,5.1000000000000005,1215,2.51,1.7,,105.7
Akershus,2016K2,2016,2,103.3,0.5,2904,0.0,4.933333333333334,1237,2.3833333333333333,2.1,,109.3
Akershus,2016K3,2016,3,104.2,0.5,2181,0.0,4.8999999999999995,1280,2.3633333333333333,-2.1,,112.3
Akershus,2016K4,2016,4,104.66666666666667,0.5,2579,0.0,4.666666666666667,1860,2.4166666666666665,3.0,,114.6
Akershus,2017K1,2017,1,104.66666666666667,0.5,1933,0.0,4.466666666666666,1911,2.4933333333333336,4.7,,122.6
Akershus,2017K2,2017,2,105.46666666666665,0.5,3838,0.0,4.6000000000000005,1067,2.513333333333333,0.8,,122.9
Akershus,2017K3,2017,3,105.76666666666667,0.5,2148,0.0,4.166666666666667,1023,2.5,4.4,,120.8
Akershus,2017K4,2017,4,106.06666666666666,0.5,1739,0.0,4.2,925,2.44,0.8,,118.1
Akershus,2018K1,2018,1,106.76666666666667,0.5,1910,0.0,4.066666666666666,1179,2.4166666666666665,-0.2,,120.8
Akershus,2018K2,2018,2,108.0,0.5,3504,0.0,4.0,1123,2.41,2.0,,124.0
Akershus,2018K3,2018,3,109.23333333333333,0.5833333333333334,2367,0.0,4.133333333333334,1623,2.4266666666666663,0.7,,123.3
Akershus,2018K4,2018,4,109.63333333333333,0.75,2248,0.0,3.8666666666666667,1650,2.5500000000000003,1.7,,121.3
Akershus,2019K1,2019,1,109.96666666666665,0.8333333333333334,1995,0.0,3.966666666666667,1186,2.5033333333333334,1.9,,123.8
Akershus,2019K2,2019,2,110.63333333333333,1.0833333333333333,2696,0.0,3.5,2341,2.68,-0.6,,127.0
Akershus,2019K3,2019,3,111.03333333333335,1.3333333333333333,2006,0.0,3.9000000000000004,1579,2.8533333333333335,1.0,,126.7
Akershus,2019K4,2019,4,111.39999999999999,1.5,2436,0.0,4.133333333333333,1373,3.02,4.0,,124.6
Akershus,2020K1,2020,1,111.23333333333333,1.0833333333333333,0,0.0,3.733333333333333,0,2.9433333333333334,1.3,,126.4
Akershus,2020K2,2020,2,111.89999999999999,0.08333333333333333,0,0.0,4.666666666666667,0,1.97,-2.9,,129.4
Akershus,2020K3,2020,3,112.76666666666667,0.0,0,0.0,5.433333333333334,0,1.8133333333333335,-0.4,,131.9
Akershus,2020K4,2020,4,112.83333333333333,0.0,0,0.0,5.166666666666667,0,1.79,-3.4,,134.3
Akershus,2021K1,2021,1,114.53333333333335,0.0,0,0.0,4.933333333333334,0,1.7633333333333334,-0.5,,141.6
Akershus,2021K2,2021,2,115.06666666666666,0.0,0,0.0,5.033333333333333,0,1.75,4.8,,148.5
Akershus,2021K3,2021,3,116.7,0.08333333333333333,0,0.0,4.2,0,1.7333333333333334,5.4,,148.9
Akershus,2021K4,2021,4,118.06666666666666,0.3333333333333333,0,0.0,3.6333333333333333,0,1.8866666666666667,6.7,,144.2
Akershus,2022K1,2022,1,118.89999999999999,0.5833333333333334,0,0.0,3.233333333333333,0,2.0933333333333333,5.6,,150.2
Akershus,2022K2,2022,2,121.76666666666667,0.9166666666666666,0,0.0,3.1666666666666665,0,2.3366666666666664,5.8,,154.3
Akershus,2022K3,2022,3,124.56666666666666,1.75,0,0.0,3.233333333333333,0,2.94,4.4,,150.1
Akershus,2022K4,2022,4,125.89999999999999,2.5,0,0.0,3.266666666666667,0,3.8366666666666664,2.4,,144.5
Akershus,2023K1,2023,1,126.76666666666665,2.8333333333333335,0,0.0,3.733333333333333,0,4.193333333333333,3.5,,147.0
Akershus,2023K2,2023,2,129.66666666666666,3.3333333333333335,0,0.0,3.3333333333333335,0,4.53,0.1,,151.6
Akershus,2023K3,2023,3,130.20000000000002,4.0,0,0.0,3.5666666666666664,0,5.166666666666667,-2.6,,146.9
Akershus,2023K4,2023,4,131.6,4.333333333333333,0,0.0,3.6999999999999997,0,5.523333333333333,0.4,,142.8
Akershus,2024K1,2024,1,132.29999999999998,4.5,2786,2600.0,4.0,1054,5.676666666666667,-1.0,,147.7
Akershus,2024K2,2024,2,133.66666666666666,4.5,3713,3451.0,4.1000000000000005,837,5.736666666666667,4.4,,153.5
Akershus,2024K3,2024,3,133.83333333333334,4.5,2705,3998.0,3.966666666666667,556,5.726666666666667,3.4,,147.2
Akershus,2024K4,2024,4,134.73333333333335,4.5,2673,3828.0,4.033333333333333,563,5.676666666666667,0.0,,147.0
Oslo,2005K1,2005,1,81.39999999999999,,1564,,,669,,-1.1,284000.0,51.2
Oslo,2005K2,2005,2,82.3,,1640,,,1374,,4.7,284000.0,51.8
Oslo,2005K3,2005,3,82.46666666666667,,3159,,,558,,4.6,284000.0,53.1
Oslo,2005K4,2005,4,82.96666666666667,,2202,,,1072,,3.3,284000.0,53.5
Oslo,2006K1,2006,1,83.23333333333333,,3411,,4.1000000000000005,1664,,5.0,294000.0,56.5
Oslo,2006K2,2006,2,84.26666666666667,,2251,,3.8333333333333335,1637,,-0.8,294000.0,59.3
Oslo,2006K3,2006,3,84.3,,3082,,3.4333333333333336,674,,2.0,294000.0,62.4
Oslo,2006K4,2006,4,85.0,,1462,,2.966666666666667,529,,3.6,294000.0,63.3
Oslo,2007K1,2007,1,84.06666666666666,,3215,,2.8666666666666667,643,,2.4,317000.0,67.2
Oslo,2007K2,2007,2,84.53333333333333,,1564,,2.6,1202,,2.6,317000.0,68.1
Oslo,2007K3,2007,3,84.43333333333334,,3656,,2.6666666666666665,691,,3.4,317000.0,67.9
Oslo,2007K4,2007,4,86.16666666666667,,3432,,2.6666666666666665,527,,3.6,317000.0,65.4
Oslo,2008K1,2008,1,87.03333333333335,,5169,2587.0,2.6666666666666665,431,,-0.2,340000.0,66.1
Oslo,2008K2,2008,2,87.26666666666667,,3156,3061.0,2.766666666666667,385,,4.4,340000.0,66.5
Oslo,2008K3,2008,3,88.39999999999999,,4579,2708.0,3.0,899,,0.5,340000.0,64.7
Oslo,2008K4,2008,4,89.23333333333333,,2087,2352.0,3.266666666666667,993,,-0.2,340000.0,59.4
Oslo,2009K1,2009,1,89.16666666666667,,3395,1755.0,3.233333333333333,600,,1.7,348000.0,61.8
Oslo,2009K2,2009,2,90.0,,1359,2466.0,3.5,97,,-4.3,348000.0,66.1
Oslo,2009K3,2009,3,90.0,,4063,2852.0,3.4333333333333336,256,,-1.7,348000.0,69.0
Oslo,2009K4,2009,4,90.5,,2568,2947.0,3.6333333333333333,236,,-2.6,348000.0,68.4
Oslo,2010K1,2010,1,91.8,,3181,2180.0,4.033333333333333,213,,0.5,362000.0,69.7
Oslo,2010K2,2010,2,92.33333333333333,,2041,2541.0,4.033333333333333,226,,2.8,362000.0,72.0
Oslo,2010K3,2010,3,91.66666666666667,,4841,3272.0,3.8333333333333335,333,,-1.5,362000.0,73.2
Oslo,2010K4,2010,4,92.56666666666666,,2307,3214.0,3.9,825,,1.3,362000.0,73.0
Oslo,2011K1,2011,1,93.06666666666666,,5775,2442.0,3.3666666666666667,1512,,0.0,377000.0,77.3
Oslo,2011K2,2011,2,93.66666666666667,,2287,2820.0,3.6,788,,-1.2,377000.0,78.9
Oslo,2011K3,2011,3,93.03333333333335,,4199,3107.0,3.5666666666666664,1283,,4.6,377000.0,80.3
Oslo,2011K4,2011,4,93.33333333333333,,1794,3497.0,3.6666666666666665,921,,1.4,377000.0,79.9
Oslo,2012K1,2012,1,93.83333333333333,,3957,2609.0,3.3666666666666667,730,,3.6,392000.0,82.7
Oslo,2012K2,2012,2,94.03333333333335,,1136,3031.0,3.4,783,,4.9,392000.0,85.3
Oslo,2012K3,2012,3,93.36666666666667,,2954,3630.0,3.3666666666666667,1504,,0.8,392000.0,87.6
Oslo,2012K4,2012,4,94.46666666666665,,2634,3713.0,3.733333333333333,765,,1.8,392000.0,86.5
Oslo,2013K1,2013,1,95.0,,2987,3027.0,3.8333333333333335,1559,,-2.9,410000.0,89.2
Oslo,2013K2,2013,2,95.86666666666667,,2360,3055.0,3.966666666666667,342,,2.8,410000.0,89.9
Oslo,2013K3,2013,3,96.16666666666667,,3677,3548.0,3.933333333333333,712,,3.5,410000.0,88.2
Oslo,2013K4,2013,4,96.63333333333333,1.5,1473,3282.0,4.0,1052,,1.8,410000.0,85.5
Oslo,2014K1,2014,1,97.0,1.5,4066,2239.0,3.6666666666666665,96,3.9600000000000004,3.8,423000.0,87.0
Oslo,2014K2,2014,2,97.66666666666667,1.5,1784,3083.0,3.5,567,3.8166666666666664,-0.1,423000.0,90.9
Oslo,2014K3,2014,3,98.23333333333333,1.5,5388,3467.0,3.933333333333333,266,3.75,2.0,423000.0,92.2
Oslo,2014K4,2014,4,98.59999999999998,1.4166666666666667,1975,3492.0,3.966666666666667,787,3.5400000000000005,2.6,423000.0,92.5
Oslo,2015K1,2015,1,98.89999999999999,1.25,3057,2434.0,4.5,834,3.1366666666666667,1.8,438000.0,97.4
Oslo,2015K2,2015,2,99.83333333333333,1.1666666666666667,1311,2982.0,4.566666666666666,536,3.0533333333333332,2.7,438000.0,100.0
Oslo,2015K3,2015,3,100.2,0.9166666666666666,4570,3237.0,4.733333333333333,465,2.8266666666666667,3.1,438000.0,101.6
Oslo,2015K4,2015,4,101.06666666666666,0.75,1776,3024.0,4.8999999999999995,604,2.57,0.6,438000.0,101.0
Oslo,2016K1,2016,1,102.03333333333335,0.6666666666666666,2597,2165.0,5.1000000000000005,1011,2.51,1.7,446000.0,106.5
Oslo,2016K2,2016,2,103.3,0.5,1600,2734.0,4.933333333333334,1190,2.3833333333333333,2.1,446000.0,112.7
Oslo,2016K3,2016,3,104.2,0.5,4104,3308.0,4.8999999999999995,1319,2.3633333333333333,-2.1,446000.0,119.9
Oslo,2016K4,2016,4,104.66666666666667,0.5,66,3367.0,4.666666666666667,1293,2.4166666666666665,3.0,446000.0,122.9
Oslo,2017K1,2017,1,104.66666666666667,0.5,2060,2284.0,4.466666666666666,933,2.4933333333333336,4.7,460000.0,128.9
Oslo,2017K2,2017,2,105.46666666666665,0.5,241,2703.0,4.6000000000000005,2058,2.513333333333333,0.8,460000.0,127.4
Oslo,2017K3,2017,3,105.76666666666667,0.5,3002,3077.0,4.166666666666667,1654,2.5,4.4,460000.0,122.2
Oslo,2017K4,2017,4,106.06666666666666,0.5,1406,2901.0,4.2,910,2.44,0.8,460000.0,119.2
Oslo,2018K1,2018,1,106.76666666666667,0.5,1267,2148.0,4.066666666666666,987,2.4166666666666665,-0.2,475000.0,122.6
Oslo,2018K2,2018,2,108.0,0.5,1726,2636.0,4.0,580,2.41,2.0,475000.0,127.9
Oslo,2018K3,2018,3,109.23333333333333,0.5833333333333334,3424,3334.0,4.133333333333334,1080,2.4266666666666663,0.7,475000.0,127.1
Oslo,2018K4,2018,4,109.63333333333333,0.75,1181,3449.0,3.8666666666666667,593,2.5500000000000003,1.7,475000.0,124.5
Oslo,2019K1,2019,1,109.96666666666665,0.8333333333333334,2876,2324.0,3.966666666666667,845,2.5033333333333334,1.9,493000.0,128.3
Oslo,2019K2,2019,2,110.63333333333333,1.0833333333333333,1864,3401.0,3.5,686,2.68,-0.6,493000.0,131.3
Oslo,2019K3,2019,3,111.03333333333335,1.3333333333333333,4524,3895.0,3.9000000000000004,643,2.8533333333333335,1.0,493000.0,131.8
Oslo,2019K4,2019,4,111.39999999999999,1.5,3159,3846.0,4.133333333333333,485,3.02,4.0,493000.0,130.2
Oslo,2020K1,2020,1,111.23333333333333,1.0833333333333333,1163,2673.0,3.733333333333333,686,2.9433333333333334,1.3,501000.0,132.2
Oslo,2020K2,2020,2,111.89999999999999,0.08333333333333333,-571,2715.0,4.666666666666667,366,1.97,-2.9,501000.0,136.1
Oslo,2020K3,2020,3,112.76666666666667,0.0,3463,3760.0,5.433333333333334,740,1.8133333333333335,-0.4,501000.0,138.2
Oslo,2020K4,2020,4,112.83333333333333,0.0,-539,3981.0,5.166666666666667,999,1.79,-3.4,501000.0,142.6
Oslo,2021K1,2021,1,114.53333333333335,0.0,18,2571.0,4.933333333333334,637,1.7633333333333334,-0.5,525000.0,150.5
Oslo,2021K2,2021,2,115.06666666666666,0.0,-940,3294.0,5.033333333333333,524,1.75,4.8,525000.0,153.9
Oslo,2021K3,2021,3,116.7,0.08333333333333333,2572,3639.0,4.2,807,1.7333333333333334,5.4,525000.0,152.7
Oslo,2021K4,2021,4,118.06666666666666,0.3333333333333333,1167,3335.0,3.6333333333333333,932,1.8866666666666667,6.7,525000.0,151.2
Oslo,2022K1,2022,1,118.89999999999999,0.5833333333333334,2716,2161.0,3.233333333333333,424,2.0933333333333333,5.6,548000.0,159.4
Oslo,2022K2,2022,2,121.76666666666667,0.9166666666666666,1436,2860.0,3.1666666666666665,230,2.3366666666666664,5.8,548000.0,162.7
Oslo,2022K3,2022,3,124.56666666666666,1.75,3552,3277.0,3.233333333333333,386,2.94,4.4,548000.0,160.1
Oslo,2022K4,2022,4,125.89999999999999,2.5,1506,2959.0,3.266666666666667,684,3.8366666666666664,2.4,548000.0,153.5
Oslo,2023K1,2023,1,126.76666666666665,2.8333333333333335,2270,2424.0,3.733333333333333,956,4.193333333333333,3.5,592000.0,157.0
Oslo,2023K2,2023,2,129.66666666666666,3.3333333333333335,785,2844.0,3.3333333333333335,110,4.53,0.1,592000.0,161.6
Oslo,2023K3,2023,3,130.20000000000002,4.0,4180,3307.0,3.5666666666666664,750,5.166666666666667,-2.6,592000.0,157.3
Oslo,2023K4,2023,4,131.6,4.333333333333333,1438,2905.0,3.6999999999999997,663,5.523333333333333,0.4,592000.0,153.8
Oslo,2024K1,2024,1,132.29999999999998,4.5,2142,1991.0,4.0,646,5.676666666666667,-1.0,,158.9
Oslo,2024K2,2024,2,133.66666666666666,4.5,716,2849.0,4.1000000000000005,174,5.736666666666667,4.4,,165.6
Oslo,2024K3,2024,3,133.83333333333334,4.5,2628,3892.0,3.966666666666667,1050,5.726666666666667,3.4,,164.9
Oslo,2024K4,2024,4,134.73333333333335,4.5,1094,3314.0,4.033333333333333,251,5.676666666666667,0.0,,162.1
Innlandet,2005K1,2005,1,81.39999999999999,,-105,,,355,,-1.1,,58.3
Innlandet,2005K2,2005,2,82.3,,-98,,,496,,4.7,,61.9
Innlandet,2005K3,2005,3,82.46666666666667,,283,,,437,,4.6,,61.1
Innlandet,2005K4,2005,4,82.96666666666667,,85,,,700,,3.3,,60.0
Innlandet,2006K1,2006,1,83.23333333333333,,-184,,4.1000000000000005,353,,5.0,,64.4
